GROUP_CODE,GROUP_NAME,ENTITY_CD,ENTITY_NAME
5,Public School District,280404030000,PORT WASHINGTON UNION FREE SCHOOL DISTRICT
5,Public School District,280405020000,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT
5,Public School District,280406030000,MANHASSET UNION FREE SCHOOL DISTRICT
5,Public School District,280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT
5,Public School District,280409030000,HERRICKS UNION FREE SCHOOL DISTRICT
5,Public School District,280410030000,MINEOLA UNION FREE SCHOOL DISTRICT
5,Public School District,280411030000,CARLE PLACE UNION FREE SCHOOL DISTRICT
5,Public School District,280501060000,NORTH SHORE CENTRAL SCHOOL DISTRICT
5,Public School District,280502060000,SYOSSET CENTRAL SCHOOL DISTRICT
5,Public School District,280503060000,LOCUST VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,280504060000,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT
5,Public School District,280506060000,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT
5,Public School District,280515030000,JERICHO UNION FREE SCHOOL DISTRICT
5,Public School District,280517030000,HICKSVILLE UNION FREE SCHOOL DISTRICT
5,Public School District,280518030000,PLAINEDGE UNION FREE SCHOOL DISTRICT
5,Public School District,280521030000,BETHPAGE UNION FREE SCHOOL DISTRICT
5,Public School District,280522030000,FARMINGDALE UNION FREE SCHOOL DISTRICT
5,Public School District,280523030000,MASSAPEQUA UNION FREE SCHOOL DISTRICT
5,Public School District,300000010000,NYC CHANCELLOR'S OFFICE
5,Public School District,307500010000,NYC SPECIAL SCHOOLS - DISTRICT 75
5,Public School District,310000010000,MANHATTAN (TOTAL)
5,Public School District,310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1
5,Public School District,310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2
5,Public School District,310300010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 3
5,Public School District,310400010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 4
5,Public School District,310500010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 5
5,Public School District,310600010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 6
5,Public School District,320000010000,BRONX (TOTAL)
5,Public School District,320700010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 7
5,Public School District,320800010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 8
5,Public School District,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9
5,Public School District,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10
5,Public School District,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11
5,Public School District,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12
5,Public School District,330000010000,BROOKLYN (TOTAL)
5,Public School District,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13
5,Public School District,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14
5,Public School District,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15
5,Public School District,331600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #16
5,Public School District,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17
5,Public School District,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18
5,Public School District,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19
5,Public School District,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20
5,Public School District,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21
5,Public School District,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22
5,Public School District,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23
5,Public School District,333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32
5,Public School District,340000010000,QUEENS (TOTAL)
5,Public School District,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24
5,Public School District,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25
5,Public School District,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26
5,Public School District,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27
5,Public School District,342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28
5,Public School District,342900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #29
5,Public School District,343000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #30
5,Public School District,350000010000,RICHMOND (TOTAL)
5,Public School District,353100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #31
5,Public School District,400301060000,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT
5,Public School District,400400010000,LOCKPORT CITY SCHOOL DISTRICT
5,Public School District,400601060000,NEWFANE CENTRAL SCHOOL DISTRICT
5,Public School District,400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT
5,Public School District,400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT
5,Public School District,400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT
5,Public School District,401001060000,STARPOINT CENTRAL SCHOOL DISTRICT
5,Public School District,401201060000,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT
5,Public School District,401301040000,BARKER CENTRAL SCHOOL DISTRICT
5,Public School District,401501060000,WILSON CENTRAL SCHOOL DISTRICT
5,Public School District,410401060000,ADIRONDACK CENTRAL SCHOOL DISTRICT
5,Public School District,410601040000,CAMDEN CENTRAL SCHOOL DISTRICT
5,Public School District,411101060000,CLINTON CENTRAL SCHOOL DISTRICT
5,Public School District,411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT
5,Public School District,411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT
5,Public School District,411603040000,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,411701040000,REMSEN CENTRAL SCHOOL DISTRICT
5,Public School District,411800010000,ROME CITY SCHOOL DISTRICT
5,Public School District,411902040000,WATERVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,412000050000,SHERRILL CITY SCHOOL DISTRICT
5,Public School District,412201060000,HOLLAND PATENT CENTRAL SCHOOL DISTRICT
5,Public School District,412300010000,UTICA CITY SCHOOL DISTRICT
5,Public School District,412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT
5,Public School District,412901040000,ORISKANY CENTRAL SCHOOL DISTRICT
5,Public School District,412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT
5,Public School District,420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT
5,Public School District,420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT
5,Public School District,420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT
5,Public School District,420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT
5,Public School District,420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT
5,Public School District,420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT
5,Public School District,420701060000,WESTHILL CENTRAL SCHOOL DISTRICT
5,Public School District,420702030000,SOLVAY UNION FREE SCHOOL DISTRICT
5,Public School District,420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT
5,Public School District,420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT
5,Public School District,421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT
5,Public School District,421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT
5,Public School District,421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT
5,Public School District,421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT
5,Public School District,421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT
5,Public School District,421800010000,SYRACUSE CITY SCHOOL DISTRICT
5,Public School District,421902040000,TULLY CENTRAL SCHOOL DISTRICT
5,Public School District,430300050000,CANANDAIGUA CITY SCHOOL DISTRICT
5,Public School District,430501040000,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT
5,Public School District,430700010000,GENEVA CITY SCHOOL DISTRICT
5,Public School District,430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN)
5,Public School District,431101040000,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET)
5,Public School District,431201040000,NAPLES CENTRAL SCHOOL DISTRICT
5,Public School District,431301060000,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT
5,Public School District,431401040000,HONEOYE CENTRAL SCHOOL DISTRICT
5,Public School District,431701060000,VICTOR CENTRAL SCHOOL DISTRICT
5,Public School District,440102060000,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,440201020000,CHESTER UNION FREE SCHOOL DISTRICT
5,Public School District,440301060000,CORNWALL CENTRAL SCHOOL DISTRICT
5,Public School District,440401060000,PINE BUSH CENTRAL SCHOOL DISTRICT
5,Public School District,440601040000,GOSHEN CENTRAL SCHOOL DISTRICT
5,Public School District,440901040000,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT
5,Public School District,441000010000,MIDDLETOWN CITY SCHOOL DISTRICT
5,Public School District,441101040000,MINISINK VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,441201060000,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT
5,Public School District,441202020000,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT
5,Public School District,441301060000,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY)
5,Public School District,441600010000,NEWBURGH CITY SCHOOL DISTRICT
5,Public School District,441800050000,PORT JERVIS CITY SCHOOL DISTRICT
5,Public School District,441903020000,TUXEDO UNION FREE SCHOOL DISTRICT
5,Public School District,442101060000,WARWICK VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,442111020000,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT
5,Public School District,442115020000,FLORIDA UNION FREE SCHOOL DISTRICT
5,Public School District,450101060000,ALBION CENTRAL SCHOOL DISTRICT
5,Public School District,450607040000,KENDALL CENTRAL SCHOOL DISTRICT
5,Public School District,450704040000,HOLLEY CENTRAL SCHOOL DISTRICT
5,Public School District,450801060000,MEDINA CENTRAL SCHOOL DISTRICT
5,Public School District,451001040000,LYNDONVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,460102040000,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT
5,Public School District,460500010000,FULTON CITY SCHOOL DISTRICT
5,Public School District,460701040000,HANNIBAL CENTRAL SCHOOL DISTRICT
5,Public School District,460801060000,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT
5,Public School District,460901060000,MEXICO CENTRAL SCHOOL DISTRICT
5,Public School District,461300010000,OSWEGO CITY SCHOOL DISTRICT
5,Public School District,461801040000,PULASKI CENTRAL SCHOOL DISTRICT
5,Public School District,461901040000,SANDY CREEK CENTRAL SCHOOL DISTRICT
5,Public School District,462001060000,PHOENIX CENTRAL SCHOOL DISTRICT
5,Public School District,470202040000,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT
5,Public School District,470501040000,EDMESTON CENTRAL SCHOOL DISTRICT
5,Public School District,470801040000,LAURENS CENTRAL SCHOOL DISTRICT
5,Public School District,470901040000,SCHENEVUS CENTRAL SCHOOL DISTRICT
5,Public School District,471101040000,MILFORD CENTRAL SCHOOL DISTRICT
5,Public School District,471201040000,MORRIS CENTRAL SCHOOL DISTRICT
5,Public School District,471400010000,ONEONTA CITY SCHOOL DISTRICT
5,Public School District,471601040000,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT
5,Public School District,471701040000,COOPERSTOWN CENTRAL SCHOOL DISTRICT
5,Public School District,472001040000,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT
5,Public School District,472202040000,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT
5,Public School District,472506040000,WORCESTER CENTRAL SCHOOL DISTRICT
5,Public School District,480101060000,MAHOPAC CENTRAL SCHOOL DISTRICT
5,Public School District,480102060000,CARMEL CENTRAL SCHOOL DISTRICT
5,Public School District,480401040000,HALDANE CENTRAL SCHOOL DISTRICT
5,Public School District,480404020000,GARRISON UNION FREE SCHOOL DISTRICT
5,Public School District,480503040000,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,480601060000,BREWSTER CENTRAL SCHOOL DISTRICT
5,Public School District,490101040000,BERLIN CENTRAL SCHOOL DISTRICT
5,Public School District,490202040000,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL)
5,Public School District,490301060000,EAST GREENBUSH CENTRAL SCHOOL DISTRICT
5,Public School District,490501060000,HOOSICK FALLS CENTRAL SCHOOL DISTRICT
5,Public School District,490601060000,LANSINGBURGH CENTRAL SCHOOL DISTRICT
5,Public School District,490801080000,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS)
5,Public School District,490804020000,WYNANTSKILL UNION FREE SCHOOL DISTRICT
5,Public School District,491200010000,RENSSELAER CITY SCHOOL DISTRICT
5,Public School District,491302060000,AVERILL PARK CENTRAL SCHOOL DISTRICT
5,Public School District,491401040000,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT
5,Public School District,491501040000,SCHODACK CENTRAL SCHOOL DISTRICT
5,Public School District,491700010000,TROY CITY SCHOOL DISTRICT
5,Public School District,500101060000,CLARKSTOWN CENTRAL SCHOOL DISTRICT
5,Public School District,500108030000,NANUET UNION FREE SCHOOL DISTRICT
5,Public School District,500201060000,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)
5,Public School District,500301060000,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT
5,Public School District,500304030000,NYACK UNION FREE SCHOOL DISTRICT
5,Public School District,500308030000,PEARL RIVER UNION FREE SCHOOL DISTRICT
5,Public School District,500401060000,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN)
5,Public School District,500402060000,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY)
5,Public School District,510101040000,BRASHER FALLS CENTRAL SCHOOL DISTRICT
5,Public School District,510201060000,CANTON CENTRAL SCHOOL DISTRICT
5,Public School District,510401040000,CLIFTON-FINE CENTRAL SCHOOL DISTRICT
5,Public School District,510501040000,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT
5,Public School District,511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT
5,Public School District,511201040000,HAMMOND CENTRAL SCHOOL DISTRICT
5,Public School District,511301040000,HERMON-DEKALB CENTRAL SCHOOL DISTRICT
5,Public School District,511602040000,LISBON CENTRAL SCHOOL DISTRICT
5,Public School District,511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT
5,Public School District,512001060000,MASSENA CENTRAL SCHOOL DISTRICT
5,Public School District,512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT
5,Public School District,512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT
5,Public School District,512300010000,OGDENSBURG CITY SCHOOL DISTRICT
5,Public School District,512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT
5,Public School District,512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT
5,Public School District,512902060000,POTSDAM CENTRAL SCHOOL DISTRICT
5,Public School District,513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT
5,Public School District,520101060000,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT
5,Public School District,520302060000,SHENENDEHOWA CENTRAL SCHOOL DISTRICT
5,Public School District,520401040000,CORINTH CENTRAL SCHOOL DISTRICT
5,Public School District,520601080000,EDINBURG COMMON SCHOOL DISTRICT
5,Public School District,520701040000,GALWAY CENTRAL SCHOOL DISTRICT
5,Public School District,521200050000,MECHANICVILLE CITY SCHOOL DISTRICT
5,Public School District,521301060000,BALLSTON SPA CENTRAL SCHOOL DISTRICT
5,Public School District,521401040000,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT
5,Public School District,521701040000,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,521800010000,SARATOGA SPRINGS CITY SCHOOL DISTRICT
5,Public School District,522001040000,STILLWATER CENTRAL SCHOOL DISTRICT
5,Public School District,522101030000,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT
5,Public School District,530101040000,DUANESBURG CENTRAL SCHOOL DISTRICT
5,Public School District,530202060000,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT
5,Public School District,530501060000,SCHALMONT CENTRAL SCHOOL DISTRICT
5,Public School District,530515060000,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT
5,Public School District,530600010000,SCHENECTADY CITY SCHOOL DISTRICT
5,Public School District,540801040000,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,540901040000,JEFFERSON CENTRAL SCHOOL DISTRICT
5,Public School District,541001040000,MIDDLEBURGH CENTRAL SCHOOL DISTRICT
5,Public School District,541102060000,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT
5,Public School District,541201040000,SCHOHARIE CENTRAL SCHOOL DISTRICT
5,Public School District,541401040000,SHARON SPRINGS CENTRAL SCHOOL DISTRICT
5,Public School District,550101040000,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT
5,Public School District,550301060000,WATKINS GLEN CENTRAL SCHOOL DISTRICT
5,Public School District,560501040000,SOUTH SENECA CENTRAL SCHOOL DISTRICT
5,Public School District,560603040000,ROMULUS CENTRAL SCHOOL DISTRICT
5,Public School District,560701060000,SENECA FALLS CENTRAL SCHOOL DISTRICT
5,Public School District,561006060000,WATERLOO CENTRAL SCHOOL DISTRICT
5,Public School District,570101040000,ADDISON CENTRAL SCHOOL DISTRICT
5,Public School District,570201040000,AVOCA CENTRAL SCHOOL DISTRICT
5,Public School District,570302060000,BATH CENTRAL SCHOOL DISTRICT
5,Public School District,570401040000,BRADFORD CENTRAL SCHOOL DISTRICT
5,Public School District,570603040000,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT
5,Public School District,571000010000,CORNING CITY SCHOOL DISTRICT
5,Public School District,571502060000,CANISTEO-GREENWOOD CSD
5,Public School District,571800010000,HORNELL CITY SCHOOL DISTRICT
5,Public School District,571901040000,ARKPORT CENTRAL SCHOOL DISTRICT
5,Public School District,572301040000,PRATTSBURGH CENTRAL SCHOOL DISTRICT
5,Public School District,572702040000,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT
